sensor_record_id,aircraft_id,reading_date,flight_hours_at_reading,egt_celsius,oil_pressure_psi,vibration_ips,fuel_flow_kgh,bleed_air_temp_c,anomaly_flag
SNS004098,AC036,2022-03-20,19974,929.7,64.06,0.637,2132.7,246.8,0
SNS004099,AC036,2023-01-29,19982,928.6,53.19,0.329,2200.0,238.1,0
SNS004100,AC036,2022-07-30,19990,929.7,71.65,0.313,2265.8,250.0,0
SNS004101,AC036,2023-12-10,19998,930.7,51.36,0.336,2591.7,207.0,1
SNS004102,AC036,2024-07-23,20006,926.4,57.2,0.53,2360.1,257.3,0
SNS004103,AC036,2023-02-01,20014,937.5,80.61,0.794,2534.1,197.7,0
SNS004104,AC036,2022-02-23,20022,935.4,83.62,0.474,2323.0,232.1,0
SNS004105,AC036,2022-01-16,20030,930.8,65.38,0.51,2155.3,254.2,0
SNS004106,AC036,2022-01-20,20038,933.8,79.79,0.828,2456.1,238.3,0
SNS004107,AC036,2022-10-15,20046,929.4,76.23,0.795,2544.2,233.4,0
SNS004108,AC036,2022-04-03,20054,936.4,57.03,0.616,2207.4,257.7,0
SNS004109,AC036,2022-09-30,20062,938.1,83.85,0.307,2438.9,223.6,1
SNS004110,AC036,2023-09-10,20070,934.3,75.19,0.295,2517.8,243.5,0
SNS004111,AC036,2022-09-14,20078,936.1,71.27,0.442,2371.5,212.2,0
SNS004112,AC036,2024-04-30,20086,931.4,69.84,0.289,2535.7,220.6,0
SNS004113,AC036,2023-09-15,20094,943.8,68.41,0.525,2447.4,205.7,1
SNS004114,AC036,2023-03-27,20102,929.4,79.91,0.382,2257.6,205.7,1
SNS004115,AC036,2024-03-09,20110,943.0,51.88,0.818,2390.8,249.7,0
SNS004116,AC037,2022-07-01,83665,883.1,66.75,0.626,2154.4,256.0,0
SNS004117,AC037,2024-03-30,83673,883.8,77.54,0.248,2356.1,182.8,0
SNS004118,AC037,2022-06-17,83681,875.6,55.38,0.19,2355.3,203.6,0
SNS004119,AC037,2024-08-09,83689,883.0,75.22,0.643,2229.6,225.9,0
SNS004120,AC037,2022-05-25,83697,880.4,82.23,0.311,2115.8,249.7,0
SNS004121,AC037,2024-01-31,83705,882.5,84.45,0.42,2147.8,194.5,0
SNS004122,AC037,2024-05-18,83713,884.8,70.57,0.621,2236.8,227.8,0
SNS004123,AC037,2022-02-05,83721,890.3,77.08,0.382,2200.2,199.9,0
SNS004124,AC037,2024-01-19,83729,886.6,77.8,0.276,2251.0,228.0,0
SNS004125,AC037,2024-05-14,83737,887.7,49.23,0.66,2176.8,236.4,0
SNS004126,AC037,2023-03-14,83745,880.8,68.63,0.897,2343.5,182.9,0
SNS004127,AC037,2024-05-24,83753,881.5,84.13,0.76,2435.0,214.6,0
SNS004128,AC037,2022-12-10,83761,894.7,81.55,0.65,2215.1,253.7,0
SNS004129,AC037,2023-06-13,83769,881.7,60.23,0.741,2521.7,226.5,0
SNS004130,AC037,2023-02-24,83777,894.5,50.87,0.644,2523.9,188.1,0
SNS004131,AC037,2023-08-10,83785,885.3,53.79,0.487,2206.6,207.1,0
SNS004132,AC037,2022-11-23,83793,886.6,65.61,0.288,2480.3,186.4,0
SNS004133,AC037,2024-03-11,83801,892.2,65.4,0.467,2232.0,246.1,0
SNS004134,AC037,2024-07-06,83809,892.9,62.31,0.529,2325.2,190.5,0
SNS004135,AC037,2024-07-25,83817,885.0,48.41,0.18,2408.6,200.1,0
SNS004136,AC037,2022-08-23,83825,885.2,84.19,0.426,2401.4,255.4,0
SNS004137,AC037,2022-06-18,83833,886.5,75.32,0.658,2456.8,207.4,0
SNS004138,AC037,2024-08-04,83841,887.9,77.61,0.387,2235.9,226.2,0
SNS004139,AC037,2023-09-05,83849,892.1,72.67,0.54,2259.2,243.1,0
SNS004140,AC037,2022-09-08,83857,888.4,56.21,0.429,2255.8,191.3,0
SNS004141,AC037,2024-06-28,83865,889.6,56.71,0.173,2183.9,193.3,0
SNS004142,AC037,2023-11-05,83873,896.6,78.53,0.518,2421.8,252.7,0
SNS004143,AC037,2024-07-31,83881,887.5,49.55,0.698,2272.8,234.7,0
SNS004144,AC037,2023-04-04,83889,890.4,66.88,0.904,2118.5,204.9,0
SNS004145,AC037,2023-01-03,83897,878.9,46.31,0.714,2544.5,257.1,0
SNS004146,AC037,2024-01-05,83905,873.5,71.03,0.568,2498.4,231.2,0
SNS004147,AC037,2023-01-01,83913,889.2,79.65,0.191,2267.5,221.0,0
SNS004148,AC037,2022-01-17,83921,887.5,62.2,0.787,2234.3,234.1,0
SNS004149,AC037,2022-09-22,83929,886.2,58.98,0.669,2399.4,257.8,0
SNS004150,AC037,2023-10-22,83937,888.1,46.65,0.777,2235.4,239.6,0
SNS004151,AC037,2024-12-17,83945,886.1,78.95,0.562,2350.4,244.7,0
SNS004152,AC037,2024-10-26,83953,895.6,60.44,0.623,2139.3,237.4,0
SNS004153,AC037,2024-05-07,83961,887.5,75.39,0.525,2566.1,186.1,0
SNS004154,AC037,2022-12-26,83969,882.4,54.4,0.561,2117.5,228.2,0
SNS004155,AC037,2023-02-23,83977,894.6,46.23,0.437,2331.9,198.1,0
SNS004156,AC037,2022-10-13,83985,886.7,73.2,0.747,2290.8,188.9,0
SNS004157,AC037,2024-11-27,83993,892.7,65.84,0.172,2260.2,188.2,0
SNS004158,AC037,2024-06-04,84001,884.3,69.65,0.333,2466.4,253.3,0
SNS004159,AC037,2024-10-28,84009,885.4,46.43,0.759,2384.4,200.4,0
SNS004160,AC037,2022-08-30,84017,887.8,67.69,0.336,2222.4,244.4,0
SNS004161,AC037,2024-11-15,84025,891.0,69.61,0.454,2122.1,214.8,0
SNS004162,AC037,2024-05-15,84033,891.3,66.76,0.728,2327.3,242.8,0
SNS004163,AC037,2024-12-14,84041,888.3,53.77,0.233,2409.1,241.3,0
SNS004164,AC037,2023-03-18,84049,880.6,46.17,0.637,2566.1,250.0,0
SNS004165,AC037,2023-03-04,84057,884.6,74.08,0.307,2370.9,254.3,0
SNS004166,AC037,2024-03-24,84065,896.4,69.56,0.714,2539.5,243.5,0
SNS004167,AC037,2023-08-08,84073,891.1,78.94,0.809,2470.0,249.2,0
SNS004168,AC037,2024-12-31,84081,886.2,74.22,0.119,2209.3,186.4,0
SNS004169,AC037,2022-05-30,84089,894.8,57.39,0.828,2110.7,202.8,0
SNS004170,AC037,2024-04-05,84097,888.0,71.95,0.164,2518.4,207.0,0
SNS004171,AC037,2023-10-31,84105,881.1,61.98,0.296,2292.7,240.3,0
SNS004172,AC037,2024-03-11,84113,886.7,72.99,0.647,2156.7,253.3,0
SNS004173,AC037,2022-10-20,84121,889.6,76.73,0.843,2205.4,184.6,0
SNS004174,AC037,2023-08-05,84129,888.6,51.48,0.188,2346.0,240.0,1
SNS004175,AC037,2023-01-16,84137,892.2,56.28,0.57,2381.4,237.3,0
SNS004176,AC037,2022-04-05,84145,895.8,47.87,0.327,2267.6,215.8,1
SNS004177,AC037,2023-03-22,84153,892.0,69.48,0.702,2273.5,180.5,0
SNS004178,AC037,2023-01-02,84161,892.6,67.98,0.674,2164.9,192.4,0
SNS004179,AC037,2022-02-19,84169,895.9,53.18,0.121,2242.9,250.7,0
SNS004180,AC037,2023-07-02,84177,890.5,70.76,0.847,2124.7,237.9,0
SNS004181,AC037,2024-08-25,84185,893.7,68.35,0.199,2584.3,258.6,0
SNS004182,AC037,2022-11-15,84193,888.4,52.26,0.916,2389.9,239.9,0
SNS004183,AC037,2023-05-06,84201,886.9,50.3,0.477,2212.1,199.1,0
SNS004184,AC037,2022-01-29,84209,889.5,72.83,0.312,2224.9,195.8,0
SNS004185,AC037,2023-04-27,84217,892.2,74.02,0.746,2516.9,195.9,1
SNS004186,AC037,2022-05-24,84225,890.9,82.27,0.348,2436.6,186.1,0
SNS004187,AC037,2023-08-14,84233,906.3,79.59,0.484,2553.1,237.6,0
SNS004188,AC037,2024-10-31,84241,883.9,47.74,0.431,2577.8,228.2,0
SNS004189,AC037,2022-11-06,84249,892.0,79.85,0.608,2182.1,198.9,1
SNS004190,AC037,2024-10-01,84257,893.3,67.31,0.872,2271.5,234.1,1
SNS004191,AC037,2023-03-07,84265,894.8,50.11,0.19,2497.3,259.7,0
SNS004192,AC037,2024-11-26,84273,894.6,80.91,0.526,2214.8,238.2,0
SNS004193,AC037,2024-10-16,84281,896.0,74.16,0.538,2500.5,187.3,0
SNS004194,AC037,2023-09-25,84289,877.1,44.81,0.879,2201.7,240.9,0
SNS004195,AC037,2023-07-06,84297,877.2,58.16,0.509,2169.3,227.9,0
SNS004196,AC037,2023-09-07,84305,885.1,64.58,0.378,2231.5,239.9,0
SNS004197,AC037,2022-03-30,84313,893.7,68.02,0.522,2420.1,186.5,0
SNS004198,AC037,2022-05-15,84321,882.8,80.95,0.606,2146.9,203.4,0
SNS004199,AC037,2023-05-07,84329,879.6,61.82,0.611,2505.1,254.3,0
SNS004200,AC037,2023-09-28,84337,899.4,44.97,0.756,2176.3,248.0,0
SNS004201,AC037,2022-04-05,84345,891.5,71.95,0.289,2128.0,210.1,0
SNS004202,AC037,2022-11-19,84353,886.0,66.77,0.358,2133.1,223.9,0
SNS004203,AC037,2024-08-16,84361,890.7,77.29,0.89,2405.5,187.0,0
SNS004204,AC037,2024-05-25,84369,889.2,61.62,0.295,2578.6,190.0,1
SNS004205,AC037,2023-09-10,84377,889.3,68.09,0.412,2454.7,230.3,0
SNS004206,AC037,2022-04-29,84385,894.8,71.25,0.877,2131.7,237.8,0
SNS004207,AC037,2022-11-04,84393,893.4,68.1,0.273,2123.7,207.6,0
SNS004208,AC037,2022-08-26,84401,878.3,66.55,0.814,2262.5,189.5,0
SNS004209,AC037,2022-11-08,84409,893.4,76.98,0.574,2592.6,204.8,1
SNS004210,AC037,2022-02-20,84417,891.3,54.78,0.611,2286.7,183.4,0
SNS004211,AC037,2023-11-16,84425,893.7,47.48,0.749,2107.2,200.7,1
SNS004212,AC037,2023-08-03,84433,890.2,77.8,0.851,2514.4,224.7,0
SNS004213,AC037,2024-06-22,84441,895.1,49.46,0.31,2182.7,239.9,0
SNS004214,AC037,2023-06-05,84449,881.4,53.74,0.672,2260.8,232.2,0
SNS004215,AC038,2022-06-01,60715,902.2,64.21,0.481,2114.0,199.1,0
SNS004216,AC038,2023-03-16,60723,904.9,50.57,0.365,2529.3,181.9,0
SNS004217,AC038,2022-12-23,60731,911.4,71.75,0.694,2516.2,209.6,0
SNS004218,AC038,2022-04-20,60739,900.0,82.51,0.802,2365.4,193.4,0
SNS004219,AC038,2024-03-16,60747,904.1,55.5,0.407,2255.8,207.3,0
SNS004220,AC038,2023-07-27,60755,893.2,73.51,0.569,2156.2,240.2,0
SNS004221,AC038,2024-10-27,60763,890.6,78.57,0.763,2432.2,216.2,0
SNS004222,AC038,2023-08-10,60771,907.0,69.97,0.682,2197.9,198.4,0
SNS004223,AC038,2023-07-12,60779,903.0,53.58,0.809,2433.2,247.4,0
SNS004224,AC038,2023-11-26,60787,908.7,48.17,0.199,2431.3,258.8,0
SNS004225,AC038,2023-04-29,60795,895.8,79.12,0.447,2401.2,208.9,0
SNS004226,AC038,2022-03-10,60803,905.9,68.73,0.584,2406.1,257.2,0
SNS004227,AC038,2023-05-31,60811,912.8,62.58,0.264,2206.9,194.1,0
SNS004228,AC038,2023-02-24,60819,905.5,60.1,0.795,2276.4,212.2,0
SNS004229,AC038,2023-11-30,60827,905.2,47.19,0.234,2168.4,231.1,0
SNS004230,AC038,2022-02-06,60835,903.1,66.66,0.343,2348.0,245.3,0
SNS004231,AC038,2022-11-10,60843,895.4,59.66,0.276,2192.1,242.2,0
SNS004232,AC038,2023-07-28,60851,910.0,47.92,0.257,2284.9,255.1,0
SNS004233,AC038,2022-07-23,60859,899.9,49.44,0.239,2157.2,201.2,0
SNS004234,AC038,2024-07-17,60867,906.4,65.07,0.29,2109.1,216.0,0
SNS004235,AC038,2024-06-29,60875,896.6,76.82,0.634,2415.6,188.0,0
SNS004236,AC038,2022-03-05,60883,898.1,76.98,0.286,2154.9,254.3,0
SNS004237,AC038,2023-05-10,60891,910.5,69.14,0.559,2201.5,187.6,0
SNS004238,AC038,2024-01-07,60899,901.4,75.33,0.785,2493.1,249.1,0
SNS004239,AC038,2023-10-19,60907,910.4,64.66,0.367,2508.6,254.8,0
SNS004240,AC038,2024-02-09,60915,902.4,52.31,0.633,2227.7,181.8,0
SNS004241,AC038,2022-04-07,60923,893.4,57.45,0.261,2519.6,206.7,0
SNS004242,AC038,2022-06-21,60931,908.9,58.51,0.623,2192.5,224.9,0
SNS004243,AC038,2023-07-02,60939,899.7,71.78,0.576,2286.0,231.6,0
SNS004244,AC038,2024-11-24,60947,908.8,79.46,0.849,2273.2,230.3,0
SNS004245,AC038,2022-03-19,60955,905.5,51.07,0.464,2190.6,230.9,0
SNS004246,AC038,2022-10-13,60963,898.4,72.95,0.358,2293.8,198.6,0
SNS004247,AC038,2023-07-25,60971,907.1,64.22,0.641,2565.0,218.8,0
SNS004248,AC038,2024-05-02,60979,916.3,78.25,0.711,2199.4,233.7,0
SNS004249,AC038,2022-11-05,60987,905.2,59.68,0.168,2587.5,209.3,0
SNS004250,AC038,2024-08-10,60995,902.4,54.97,0.388,2458.0,238.9,0
SNS004251,AC038,2023-04-19,61003,908.1,53.69,0.603,2377.6,208.9,0
SNS004252,AC038,2024-11-13,61011,907.8,72.15,0.537,2246.4,197.6,0
SNS004253,AC038,2024-10-05,61019,908.3,52.73,0.906,2415.3,180.9,0
SNS004254,AC038,2022-02-13,61027,898.5,45.61,0.546,2495.5,243.7,0
SNS004255,AC038,2023-03-31,61035,907.1,47.41,0.634,2106.2,207.5,0
SNS004256,AC038,2024-08-16,61043,910.9,62.11,0.176,2308.2,197.2,0
SNS004257,AC038,2024-11-02,61051,900.3,74.2,0.343,2569.5,206.7,0
SNS004258,AC038,2023-09-09,61059,915.2,81.65,0.638,2339.4,206.9,0
SNS004259,AC038,2023-12-28,61067,902.5,65.49,0.821,2377.3,222.3,0
SNS004260,AC038,2024-12-28,61075,901.7,81.55,0.185,2573.8,232.2,0
SNS004261,AC038,2023-11-01,61083,912.0,65.91,0.744,2345.3,243.3,0
SNS004262,AC038,2022-10-21,61091,907.1,49.23,0.437,2274.3,203.5,0
SNS004263,AC038,2024-12-29,61099,908.7,77.3,0.768,2207.4,253.0,0
SNS004264,AC038,2024-06-28,61107,902.6,53.16,0.804,2199.7,197.8,0
SNS004265,AC038,2022-11-14,61115,907.6,63.67,0.379,2230.8,250.1,0
SNS004266,AC038,2022-10-15,61123,908.6,72.36,0.144,2289.9,207.4,0
SNS004267,AC038,2023-10-25,61131,908.7,54.97,0.574,2125.2,198.9,0
SNS004268,AC038,2023-05-23,61139,893.9,65.12,0.513,2423.9,237.7,0
SNS004269,AC038,2022-02-18,61147,903.2,74.17,0.764,2226.6,232.8,0
SNS004270,AC038,2024-12-04,61155,912.8,63.33,0.521,2487.1,201.3,0
SNS004271,AC038,2022-04-05,61163,906.7,54.83,0.351,2596.2,222.7,0
SNS004272,AC038,2022-05-16,61171,905.9,77.42,0.248,2479.8,212.5,0
SNS004273,AC038,2022-05-27,61179,901.8,83.12,0.209,2208.3,200.9,0
SNS004274,AC038,2023-01-23,61187,903.9,54.16,0.183,2531.2,205.7,0
SNS004275,AC038,2023-12-12,61195,899.0,74.3,0.448,2245.4,224.0,0
SNS004276,AC038,2023-06-28,61203,903.6,79.93,0.393,2589.0,233.1,0
SNS004277,AC038,2022-04-26,61211,906.3,80.88,0.588,2172.0,232.9,0
SNS004278,AC038,2023-01-22,61219,903.5,61.52,0.42,2366.2,209.3,0
SNS004279,AC038,2022-08-04,61227,908.3,48.59,0.133,2478.7,253.6,0
SNS004280,AC038,2024-07-06,61235,907.5,70.94,0.338,2305.7,248.5,0
SNS004281,AC038,2022-11-04,61243,922.3,44.73,0.493,2195.2,198.2,1
SNS004282,AC038,2023-04-18,61251,899.4,78.38,0.286,2477.9,198.4,0
SNS004283,AC038,2022-08-18,61259,910.8,56.38,0.31,2349.5,231.9,0
SNS004284,AC038,2022-04-29,61267,913.7,57.46,0.299,2110.4,193.7,0
SNS004285,AC038,2024-03-14,61275,901.5,54.25,0.157,2301.8,235.0,0
SNS004286,AC038,2024-10-15,61283,907.0,55.17,0.353,2200.0,211.5,0
SNS004287,AC038,2023-04-12,61291,904.2,50.3,0.442,2360.2,203.8,0
SNS004288,AC038,2022-12-08,61299,913.0,64.29,0.515,2239.7,180.3,0
SNS004289,AC038,2023-02-21,61307,913.6,82.42,0.673,2444.1,202.4,0
SNS004290,AC038,2023-02-07,61315,910.1,69.33,0.772,2268.0,211.2,0
SNS004291,AC038,2022-08-04,61323,913.4,55.76,0.708,2308.4,246.5,0
SNS004292,AC038,2022-06-16,61331,910.9,65.43,0.817,2545.9,254.4,1
SNS004293,AC038,2022-05-06,61339,897.0,62.0,0.579,2306.2,215.1,0
SNS004294,AC038,2023-01-17,61347,910.7,48.84,0.738,2328.8,241.6,0
SNS004295,AC038,2023-12-16,61355,915.8,76.68,0.377,2343.3,239.0,0
SNS004296,AC038,2022-02-19,61363,904.1,57.69,0.862,2587.1,215.4,1
SNS004297,AC038,2024-07-23,61371,904.7,72.04,0.25,2299.4,243.4,0
SNS004298,AC038,2024-04-18,61379,911.4,46.12,0.465,2119.3,259.0,0
SNS004299,AC038,2022-12-21,61387,901.0,53.25,0.737,2463.7,226.5,0
SNS004300,AC038,2022-06-06,61395,905.0,63.93,0.298,2413.6,249.1,0
SNS004301,AC038,2023-03-29,61403,908.6,47.1,0.546,2326.9,251.8,0
SNS004302,AC038,2024-02-26,61411,898.5,70.37,0.805,2363.0,215.0,0
SNS004303,AC038,2023-11-04,61419,907.4,48.66,0.189,2522.4,243.7,1
SNS004304,AC038,2024-08-04,61427,909.8,56.58,0.841,2361.7,244.4,0
SNS004305,AC038,2022-01-05,61435,897.7,56.54,0.604,2230.5,240.6,0
SNS004306,AC038,2022-12-02,61443,902.8,78.24,0.463,2597.2,247.9,0
SNS004307,AC038,2024-04-22,61451,911.0,80.09,0.723,2404.8,183.2,0
SNS004308,AC038,2022-09-29,61459,914.4,65.71,0.849,2216.2,244.5,0
SNS004309,AC038,2024-09-30,61467,908.4,61.37,0.636,2292.8,249.1,0
SNS004310,AC038,2022-09-20,61475,907.4,60.34,0.154,2501.0,208.9,0
SNS004311,AC038,2022-01-23,61483,907.3,70.53,0.346,2454.7,256.3,0
SNS004312,AC038,2023-04-19,61491,905.1,66.77,0.237,2329.7,253.3,1
SNS004313,AC038,2022-09-26,61499,906.5,84.22,0.624,2398.6,258.8,0
SNS004314,AC038,2024-09-16,61507,916.9,80.5,0.69,2463.2,223.0,0
SNS004315,AC038,2024-11-23,61515,904.2,61.14,0.176,2313.2,183.2,0
SNS004316,AC038,2022-12-17,61523,916.3,44.22,0.859,2380.5,191.6,1
SNS004317,AC039,2023-08-26,46937,895.9,62.32,0.878,2306.6,187.4,0
SNS004318,AC039,2024-01-07,46945,907.3,60.91,0.895,2524.7,208.4,0
SNS004319,AC039,2024-10-16,46953,902.6,56.92,0.276,2506.2,196.1,0
SNS004320,AC039,2022-12-26,46961,900.0,83.75,0.685,2232.5,229.8,0
SNS004321,AC039,2022-08-31,46969,901.6,60.8,0.58,2327.6,241.3,0
SNS004322,AC039,2024-01-19,46977,901.4,83.98,0.339,2322.1,247.1,0
SNS004323,AC039,2023-06-21,46985,908.5,72.08,0.648,2539.3,182.1,0
SNS004324,AC039,2023-10-22,46993,896.6,51.13,0.704,2166.7,201.4,0
SNS004325,AC039,2024-03-06,47001,898.6,77.17,0.574,2306.4,237.3,0
SNS004326,AC039,2023-05-30,47009,907.9,49.31,0.59,2568.5,236.1,0
SNS004327,AC039,2024-04-19,47017,899.5,64.51,0.808,2157.3,255.5,0
SNS004328,AC039,2022-02-28,47025,907.6,81.55,0.563,2334.9,210.6,0
SNS004329,AC039,2022-04-06,47033,910.4,51.37,0.122,2559.8,235.1,0
SNS004330,AC039,2024-05-30,47041,900.3,50.15,0.513,2168.2,207.5,0
SNS004331,AC039,2023-01-06,47049,905.5,69.04,0.184,2596.2,257.7,0
SNS004332,AC039,2024-04-02,47057,896.4,69.96,0.222,2541.2,181.9,0
SNS004333,AC039,2024-01-10,47065,906.2,77.44,0.761,2388.5,188.5,0
SNS004334,AC039,2023-01-23,47073,904.1,60.95,0.317,2179.6,235.6,0
SNS004335,AC039,2022-07-19,47081,905.3,60.44,0.44,2406.7,197.6,0
SNS004336,AC039,2023-09-13,47089,900.8,82.35,0.133,2399.7,250.0,0
SNS004337,AC039,2024-04-14,47097,894.0,82.03,0.751,2285.4,257.8,0
SNS004338,AC039,2022-11-09,47105,904.6,74.11,0.684,2455.8,187.9,0
SNS004339,AC039,2023-02-07,47113,894.1,60.92,0.354,2505.9,220.8,0
SNS004340,AC039,2024-01-20,47121,903.2,67.77,0.348,2119.5,232.7,0
SNS004341,AC039,2022-02-13,47129,908.0,67.83,0.702,2156.8,225.3,0
SNS004342,AC039,2023-04-02,47137,905.6,63.59,0.163,2251.7,184.7,0
SNS004343,AC039,2022-07-16,47145,914.0,53.67,0.451,2312.0,256.5,0
SNS004344,AC039,2022-04-21,47153,910.3,60.04,0.544,2363.9,221.2,0
SNS004345,AC039,2022-02-22,47161,899.5,48.9,0.622,2330.3,247.8,0
SNS004346,AC039,2022-03-18,47169,903.5,83.28,0.542,2349.8,186.1,0
SNS004347,AC039,2024-11-04,47177,904.6,69.61,0.286,2480.3,256.9,0
SNS004348,AC039,2024-07-13,47185,896.8,46.83,0.571,2551.0,238.6,0
SNS004349,AC039,2024-10-07,47193,898.3,82.57,0.11,2115.3,252.4,0
SNS004350,AC039,2023-06-09,47201,902.3,77.16,0.25,2553.9,242.0,0
SNS004351,AC039,2024-05-05,47209,895.3,70.41,0.608,2256.2,204.1,0
SNS004352,AC039,2022-01-17,47217,906.2,75.18,0.877,2507.0,254.5,0
SNS004353,AC039,2022-03-10,47225,905.2,72.37,0.671,2589.4,209.1,0
SNS004354,AC039,2024-02-08,47233,894.7,81.16,0.26,2211.6,224.9,0
SNS004355,AC039,2024-12-08,47241,904.6,54.05,0.793,2548.6,185.1,0
SNS004356,AC039,2023-08-07,47249,908.1,56.01,0.49,2529.1,218.9,0
SNS004357,AC039,2022-12-13,47257,907.1,47.94,0.625,2154.5,250.6,0
SNS004358,AC039,2022-05-24,47265,903.2,52.27,0.185,2239.9,192.0,0
SNS004359,AC039,2024-07-27,47273,908.5,50.76,0.905,2505.2,236.0,0
SNS004360,AC039,2022-08-22,47281,908.4,46.6,0.379,2456.0,236.6,0
SNS004361,AC039,2022-03-22,47289,908.3,80.87,0.543,2235.4,248.5,0
SNS004362,AC039,2022-11-16,47297,901.2,55.46,0.432,2518.2,219.2,0
SNS004363,AC039,2023-11-07,47305,905.4,53.84,0.731,2291.9,237.5,0
SNS004364,AC039,2022-01-12,47313,914.0,78.7,0.88,2502.0,246.7,0
SNS004365,AC039,2022-04-23,47321,905.2,66.39,0.646,2389.3,190.5,0
SNS004366,AC039,2024-10-29,47329,914.3,68.39,0.227,2482.4,196.6,0
SNS004367,AC039,2024-08-09,47337,900.1,71.59,0.736,2120.8,231.9,0
SNS004368,AC039,2024-11-19,47345,905.4,45.27,0.25,2249.4,182.8,0
SNS004369,AC039,2022-10-13,47353,902.6,52.06,0.342,2161.7,225.9,0
SNS004370,AC039,2022-08-28,47361,907.9,71.43,0.923,2368.5,206.9,0
SNS004371,AC039,2024-02-25,47369,897.4,73.37,0.218,2552.1,183.2,0
SNS004372,AC039,2022-11-13,47377,903.3,61.56,0.898,2458.4,222.8,0
SNS004373,AC039,2024-06-22,47385,903.1,75.42,0.425,2296.0,253.2,0
SNS004374,AC039,2022-07-15,47393,904.3,78.4,0.904,2567.2,228.5,0
SNS004375,AC039,2023-12-15,47401,914.7,75.56,0.267,2162.5,182.8,1
SNS004376,AC039,2023-11-10,47409,907.6,60.63,0.202,2291.2,211.3,0
SNS004377,AC039,2023-11-23,47417,895.7,74.58,0.299,2136.3,259.8,0
SNS004378,AC039,2022-09-25,47425,917.8,69.67,0.678,2359.8,180.7,0
SNS004379,AC039,2022-12-12,47433,911.1,66.23,0.677,2413.3,200.3,1
SNS004380,AC039,2023-10-17,47441,904.6,58.62,0.907,2121.5,220.1,0
SNS004381,AC039,2023-10-24,47449,905.8,65.36,0.386,2357.1,245.7,0
SNS004382,AC039,2022-03-31,47457,907.0,46.56,0.315,2492.1,218.0,0
SNS004383,AC039,2024-12-17,47465,904.1,68.65,0.592,2410.8,246.6,0
SNS004384,AC039,2023-09-16,47473,910.5,77.99,0.457,2173.0,211.1,1
SNS004385,AC039,2022-03-13,47481,904.9,58.99,0.378,2272.7,231.5,0
SNS004386,AC039,2022-08-04,47489,909.6,65.04,0.645,2193.7,180.1,1
SNS004387,AC039,2024-08-10,47497,904.0,46.45,0.894,2351.5,187.2,0
SNS004388,AC039,2023-04-16,47505,896.0,83.63,0.284,2201.4,211.0,0
SNS004389,AC039,2024-08-10,47513,907.9,58.26,0.58,2389.1,208.3,0
SNS004390,AC039,2023-09-22,47521,906.9,75.89,0.861,2448.1,227.0,0
SNS004391,AC039,2022-08-01,47529,913.2,49.83,0.322,2224.3,236.2,0
SNS004392,AC039,2024-11-08,47537,914.8,74.91,0.77,2445.0,204.3,0
SNS004393,AC039,2022-12-20,47545,909.5,51.46,0.209,2435.9,189.0,0
SNS004394,AC039,2023-10-30,47553,903.4,55.41,0.64,2357.1,208.0,0
SNS004395,AC039,2022-10-26,47561,914.2,74.42,0.701,2109.1,235.3,0
SNS004396,AC039,2024-12-29,47569,897.3,44.89,0.195,2545.0,218.8,0
SNS004397,AC039,2024-09-29,47577,901.0,82.21,0.627,2267.4,187.6,0
SNS004398,AC039,2023-09-14,47585,905.0,75.72,0.15,2195.1,219.5,0
SNS004399,AC039,2022-03-23,47593,911.2,51.7,0.661,2249.2,202.7,0
SNS004400,AC039,2022-02-11,47601,909.0,47.74,0.558,2577.3,257.0,0
SNS004401,AC039,2023-02-25,47609,915.5,74.11,0.318,2134.7,207.0,1
SNS004402,AC039,2022-06-23,47617,910.3,45.29,0.308,2556.1,222.3,0
SNS004403,AC039,2024-06-09,47625,904.8,61.22,0.504,2272.6,203.5,0
SNS004404,AC039,2024-10-24,47633,913.7,52.0,0.346,2481.8,192.1,0
SNS004405,AC039,2024-12-06,47641,911.2,60.23,0.823,2195.3,250.7,1
SNS004406,AC039,2022-01-04,47649,915.5,62.91,0.94,2116.6,240.5,0
SNS004407,AC039,2024-11-21,47657,908.3,82.8,0.764,2452.7,218.1,0
SNS004408,AC039,2023-04-13,47665,912.0,48.94,0.801,2330.8,242.4,0
SNS004409,AC039,2024-03-05,47673,909.4,57.83,0.149,2504.8,238.7,0
SNS004410,AC039,2023-05-02,47681,909.5,55.24,0.277,2305.5,225.7,0
SNS004411,AC039,2023-09-17,47689,912.0,70.48,0.711,2345.3,255.9,0
SNS004412,AC039,2022-11-18,47697,906.3,79.84,0.696,2182.3,193.3,0
SNS004413,AC039,2022-06-27,47705,901.2,50.03,0.884,2563.3,185.8,0
SNS004414,AC039,2024-04-05,47713,899.6,69.77,0.476,2278.8,227.1,1
SNS004415,AC039,2024-07-06,47721,907.7,59.32,0.865,2460.7,212.5,0
SNS004416,AC039,2024-01-05,47729,915.1,50.66,0.22,2528.0,214.4,0
SNS004417,AC039,2023-02-13,47737,908.4,53.34,0.736,2437.6,185.6,0
SNS004418,AC039,2023-11-26,47745,901.2,45.94,0.403,2296.0,186.7,0
SNS004419,AC040,2023-09-06,75699,870.5,47.33,0.218,2154.3,191.7,0
SNS004420,AC040,2024-05-02,75707,861.3,51.19,0.157,2297.6,200.5,0
